Customer ID,recency,frequency,monetary,segment
15484,541,2,1061.69,at_risk
15485,374,5,3196.51,champions
15486,528,1,102.0,hibernating
15487,680,1,231.32000000000002,hibernating
15488,457,4,340.6,at_risk
15489,401,5,1285.3300000000002,loyal_customers
15490,431,1,217.6,about_to_sleep
15493,390,4,2313.1800000000003,loyal_customers
15494,479,3,2480.82,at_risk
15495,380,1,246.5,new_customers
15496,632,1,146.14000000000001,hibernating
15497,383,7,7395.1900000000005,loyal_customers
15498,367,19,12723.18,champions
15499,724,1,161.59999999999997,hibernating
15501,405,2,402.49999999999994,need_attention
15502,369,5,3608.54,champions
15503,727,1,120.06000000000002,hibernating
15504,521,3,371.02,at_risk
15506,382,3,1060.77,potential_loyalists
15509,381,1,166.50999999999996,promising
15512,391,2,210.57999999999998,potential_loyalists
15513,366,18,12992.330000000002,champions
15514,380,7,2459.09,champions
15515,388,1,171.80999999999997,promising
15518,380,7,2276.4900000000002,champions
15519,384,2,344.61,potential_loyalists
15521,401,8,4106.49,loyal_customers
15523,389,15,16947.980000000003,loyal_customers
15524,607,1,151.4,hibernating
15525,374,2,469.78000000000003,potential_loyalists
15527,395,15,3145.86,loyal_customers
15529,367,2,1116.72,potential_loyalists
15530,513,1,311.36999999999995,hibernating
15532,377,6,2190.9700000000003,champions
15534,726,1,162.25,hibernating
15535,405,2,551.42,need_attention
15536,410,1,259.09,about_to_sleep
15538,538,6,3358.4,cant_loose
15540,376,1,247.38,new_customers
15542,513,3,918.4499999999999,at_risk
15543,460,1,114.98,hibernating
15544,373,12,4615.72,champions
15545,372,1,135.32999999999998,new_customers
15546,607,2,1079.1,at_risk
15547,377,12,5199.55,champions
15548,596,1,158.08999999999997,hibernating
15549,422,5,652.7,loyal_customers
15550,379,8,1643.17,champions
15551,395,6,1274.0200000000002,loyal_customers
15552,624,1,162.39999999999998,hibernating
15555,366,22,7307.18,champions
15558,640,1,214.13000000000002,hibernating
15559,569,1,1109.3999999999999,hibernating
15560,398,2,153.51999999999998,potential_loyalists
15561,384,4,1133.8,loyal_customers
15562,425,2,538.83,need_attention
15563,515,3,1466.56,at_risk
15564,464,2,70.74000000000001,at_risk
15566,393,2,227.87000000000003,potential_loyalists
15569,391,5,2210.64,loyal_customers
15570,370,14,5145.52,champions
15571,387,10,3401.2,loyal_customers
15572,381,3,1515.8100000000004,potential_loyalists
15573,619,3,599.7299999999999,at_risk
15574,373,3,816.45,potential_loyalists
15575,620,1,30.1,hibernating
15577,724,2,139.09999999999997,at_risk
15579,384,3,953.9000000000001,potential_loyalists
15580,377,8,1381.1899999999998,champions
15581,367,26,4114.620000000001,champions
15583,377,1,107.86000000000001,new_customers
15584,400,2,552.3900000000002,potential_loyalists
15586,593,3,1139.1,at_risk
15587,393,3,608.4000000000001,potential_loyalists
15588,678,1,579.6,hibernating
15590,383,5,1496.6,loyal_customers
15591,583,3,217.9,at_risk
15595,488,1,357.6,hibernating
15596,366,5,1723.4500000000003,champions
15597,576,1,238.8,hibernating
15598,428,1,307.34,about_to_sleep
15599,446,1,488.31999999999994,hibernating
15600,429,4,1199.31,loyal_customers
15601,373,17,8183.5599999999995,champions
15602,369,8,1932.6399999999999,champions
15603,649,1,40.0,hibernating
15605,374,5,738.57,champions
15606,391,8,2310.83,loyal_customers
15607,544,8,1604.21,cant_loose
15608,416,1,692.3,about_to_sleep
15611,384,13,1405.83,loyal_customers
15613,611,1,433.72,hibernating
15614,438,4,3147.36,at_risk
15615,391,24,10974.23,loyal_customers
15616,439,1,317.11,hibernating
15617,397,3,828.5500000000001,potential_loyalists
15620,410,1,389.18,about_to_sleep
15622,428,8,4143.05,loyal_customers
15623,394,7,2136.02,loyal_customers
15625,377,5,1702.1399999999999,champions
15626,422,1,391.71999999999997,about_to_sleep
15627,458,2,566.9,at_risk
15628,367,9,2782.0200000000004,champions
15629,451,4,2240.9000000000005,at_risk
15630,645,1,295.05,hibernating
15631,643,1,596.6700000000001,hibernating
15633,510,13,4352.46,cant_loose
15634,384,1,311.1,promising
15635,396,1,100.35,promising
15636,438,2,719.82,at_risk
15637,414,4,574.23,loyal_customers
15638,379,6,2265.2,champions
15639,452,2,639.7599999999998,at_risk
15640,373,15,11441.92,champions
15641,397,8,3458.3500000000004,loyal_customers
15642,730,1,105.78000000000003,hibernating
15645,415,2,443.1600000000001,need_attention
15646,373,3,526.97,potential_loyalists
15647,416,1,169.0,about_to_sleep
15649,368,3,1354.35,potential_loyalists
15650,522,2,553.88,at_risk
15651,421,2,612.7599999999999,need_attention
15652,388,4,1082.6,loyal_customers
15658,373,4,1399.3700000000001,champions
15659,387,2,226.04000000000002,potential_loyalists
15660,366,7,1212.1300000000003,champions
15661,380,6,906.1500000000001,champions
15662,662,2,283.73,at_risk
15664,450,3,867.5999999999999,at_risk
15665,412,3,1773.1100000000001,need_attention
15666,473,2,632.9399999999999,at_risk
15670,557,1,152.15,hibernating
15672,726,1,45.300000000000004,hibernating
15673,452,5,3533.7700000000004,at_risk
15674,418,8,4501.630000000001,loyal_customers
15675,405,1,218.35,about_to_sleep
15677,422,2,648.4000000000001,need_attention
15678,396,2,1541.1900000000003,potential_loyalists
15680,367,8,3173.9,champions
15681,380,9,1563.5400000000004,champions
15682,600,2,318.23999999999995,at_risk
15683,474,1,330.78999999999996,hibernating
15684,548,3,173.95000000000002,at_risk
15685,451,1,55.98,hibernating
15686,421,1,90.0,about_to_sleep
15688,419,1,190.57,about_to_sleep
15689,618,1,266.93,hibernating
15691,395,3,434.5,potential_loyalists
15693,660,1,37.5,hibernating
15694,366,12,4331.41,champions
15695,598,2,721.0599999999998,at_risk
15696,424,5,1170.1100000000004,loyal_customers
15697,690,1,246.75,hibernating
15698,625,1,46.2,hibernating
15702,477,2,140.39,at_risk
15704,503,2,1524.3400000000001,at_risk
15708,370,3,1014.48,potential_loyalists
15709,590,1,194.59999999999997,hibernating
15710,418,1,898.8699999999999,about_to_sleep
15711,557,2,420.25,at_risk
15712,380,7,2400.0499999999997,champions
15713,367,3,654.09,potential_loyalists
15714,454,3,453.92999999999995,at_risk
15715,556,5,658.0200000000001,at_risk
15716,370,8,1938.0000000000002,champions
15717,422,4,456.70000000000005,loyal_customers
15718,541,1,293.79,hibernating
15719,382,18,5177.450000000001,loyal_customers
15720,551,1,143.19,hibernating
15722,446,6,3035.54,cant_loose
15723,412,3,744.55,need_attention
15724,401,1,92.6,promising
15726,391,1,321.91,promising
15727,388,8,4266.55,loyal_customers
15728,380,2,544.6,potential_loyalists
15729,401,2,107.55000000000001,potential_loyalists
15730,382,2,605.7,potential_loyalists
15731,554,1,125.3,hibernating
15732,373,9,1387.9499999999998,champions
15734,437,2,923.8499999999999,at_risk
15735,422,1,327.68,about_to_sleep
15736,436,2,1815.7200000000005,need_attention
15738,373,26,8560.55,champions
15741,459,2,208.62,at_risk
15742,620,1,156.86999999999998,hibernating
15747,376,6,1588.57,champions
15748,450,2,465.45,at_risk
15750,367,12,4331.711,champions
15751,461,11,1380.44,cant_loose
15752,373,3,1570.16,potential_loyalists
15754,494,6,2579.0400000000004,cant_loose
15755,380,11,3628.87,champions
15757,387,4,2225.94,loyal_customers
15759,512,4,577.8900000000001,at_risk
15760,631,2,13916.34,at_risk
15761,443,1,143.05,hibernating
15764,435,2,1223.11,need_attention
15765,667,1,370.63,hibernating
15766,457,2,516.0,at_risk
15768,477,31,14979.259999999998,cant_loose
15769,372,21,32451.6,champions
15770,613,1,321.45000000000005,hibernating
15771,605,3,1006.54,at_risk
15772,419,1,280.88,about_to_sleep
15773,410,1,138.83999999999997,about_to_sleep
15774,419,5,1059.14,loyal_customers
15775,632,1,45.6,hibernating
15777,397,3,715.5,potential_loyalists
15778,432,1,307.95,about_to_sleep
15779,464,2,124.08000000000001,at_risk
15782,431,1,1399.3600000000001,about_to_sleep
15784,468,2,848.3299999999999,at_risk
15785,380,11,3640.96,champions
15786,418,2,3582.62,need_attention
15788,509,1,221.83000000000004,hibernating
15789,432,5,1610.7099999999998,loyal_customers
15791,530,3,1995.6499999999999,at_risk
15792,400,2,933.8399999999999,potential_loyalists
15793,379,5,1433.96,champions
15794,737,2,777.0000000000001,at_risk
15795,431,7,1369.8600000000001,loyal_customers
15796,375,9,2464.27,champions
15797,582,2,613.6800000000001,at_risk
15798,493,3,1535.37,at_risk
15799,419,1,540.15,about_to_sleep
15800,454,5,543.5,at_risk
15803,446,3,1513.8400000000004,at_risk
15805,386,13,4660.75,loyal_customers
15807,409,2,913.6199999999999,need_attention
15808,370,18,14674.960000000001,champions
15809,460,2,758.6700000000002,at_risk
15810,387,4,1607.0600000000002,loyal_customers
15811,366,2,1671.9,potential_loyalists
15812,436,7,3400.33,loyal_customers
15814,394,2,689.1100000000001,potential_loyalists
15816,543,2,144.15,at_risk
15817,421,3,2766.4,need_attention
15818,589,1,340.5,hibernating
15819,432,6,2029.3400000000001,loyal_customers
15822,494,4,954.59,at_risk
15823,373,3,3882.17,potential_loyalists
15824,454,2,890.94,at_risk
15826,569,1,943.9700000000001,hibernating
15827,373,16,1957.9799999999998,champions
15828,376,1,1108.82,new_customers
15833,738,1,80.4,hibernating
15834,377,3,1539.2399999999998,potential_loyalists
15837,486,1,385.03,hibernating
15838,368,16,40519.92,champions
15841,387,5,1518.3500000000001,loyal_customers
15842,394,2,548.8,potential_loyalists
15845,537,3,714.5100000000001,at_risk
15846,386,1,107.01000000000002,promising
15847,429,3,433.3,need_attention
15848,622,1,139.94,hibernating
15850,377,4,819.8699999999999,champions
15851,527,1,109.73,hibernating
15852,527,1,96.55000000000001,hibernating
15854,377,9,2609.16,champions
15855,477,1,340.48,hibernating
15856,366,26,17832.77,champions
15857,431,1,273.48,about_to_sleep
15858,368,9,2521.52,champions
15859,433,1,438.4599999999999,about_to_sleep
15860,369,10,1528.0,champions
15861,457,4,1236.4299999999998,at_risk
15862,374,10,2095.41,champions
15863,618,3,289.85999999999996,at_risk
15864,382,1,244.44000000000003,promising
15865,414,2,1353.79,need_attention
15867,370,17,5251.3099999999995,champions
15868,584,1,94.53,hibernating
15869,627,1,174.02,hibernating
15870,397,3,508.52,potential_loyalists
15871,438,1,33.099999999999994,hibernating
15872,379,2,434.75,potential_loyalists
15873,500,4,313.91999999999996,at_risk
15874,388,14,6878.879999999999,loyal_customers
15875,647,1,111.72,hibernating
15876,410,2,1449.1399999999999,need_attention
15878,562,2,330.7699999999999,at_risk
15879,405,4,1157.3000000000002,loyal_customers
15880,370,1,343.28,new_customers
15882,369,6,979.6199999999999,champions
15884,433,2,249.70000000000002,need_attention
15885,384,12,1572.4699999999998,loyal_customers
15886,417,3,871.78,need_attention
15887,407,3,1027.15,need_attention
15888,401,2,260.85,potential_loyalists
15889,370,7,1359.41,champions
15890,395,5,535.65,loyal_customers
15892,670,1,128.2,hibernating
15893,482,1,305.28000000000003,hibernating
15894,370,1,156.73999999999995,new_customers
15898,368,22,4207.43,champions
15899,369,1,56.25,new_customers
15900,414,3,549.29,need_attention
15901,452,4,339.34,at_risk
15902,381,1,145.01000000000005,promising
15903,379,5,3813.0800000000004,champions
15905,544,1,114.69000000000001,hibernating
15906,375,3,987.9500000000002,potential_loyalists
15908,491,2,764.57,at_risk
15910,401,7,1449.62,loyal_customers
15911,624,8,1702.3400000000001,cant_loose
15912,437,7,810.0799999999999,cant_loose
15913,535,1,6.300000000000001,hibernating
15914,379,2,205.98999999999998,potential_loyalists
15915,402,1,429.21,about_to_sleep
15916,367,7,1899.08,champions
15917,607,4,437.5299999999999,at_risk
15918,632,1,248.64999999999995,hibernating
15919,369,1,270.72,new_customers
15920,425,5,404.14,loyal_customers
15921,397,3,466.08,potential_loyalists
15922,374,1,369.50000000000006,new_customers
15923,373,1,127.08000000000001,new_customers
15924,732,1,102.82000000000001,hibernating
15926,543,1,134.44,hibernating
15927,648,1,123.38999999999999,hibernating
15928,657,1,293.53000000000003,hibernating
15929,645,1,594.0,hibernating
15931,429,1,239.89999999999998,about_to_sleep
15934,418,2,2190.66,need_attention
15936,380,2,282.78999999999996,potential_loyalists
15938,457,4,330.2299999999999,at_risk
15939,375,1,2945.38,new_customers
15941,638,1,405.0,hibernating
15943,650,2,271.28999999999996,at_risk
15944,394,3,1839.1399999999999,potential_loyalists
15945,366,4,646.2700000000001,champions
15946,503,3,2304.18,at_risk
15948,425,1,553.85,about_to_sleep
15950,376,6,5415.2,champions
15951,382,1,304.95,promising
15953,370,11,2010.17,champions
15954,590,1,190.74999999999997,hibernating
15955,373,9,4242.1,champions
15956,552,2,617.6,at_risk
15957,421,2,501.21000000000004,need_attention
15958,404,3,388.64000000000004,need_attention
15959,683,3,579.4900000000002,at_risk
15960,375,4,410.95,champions
15961,380,1,451.28999999999996,new_customers
15962,450,1,295.83,hibernating
15964,664,1,272.96,hibernating
15965,368,10,2167.45,champions
15966,451,1,426.53000000000003,hibernating
15967,380,10,2622.7700000000004,champions
15968,389,1,418.04999999999995,potential_loyalists
15969,426,2,460.9500000000001,need_attention
15970,599,1,703.2199999999998,hibernating
15971,386,6,1702.98,loyal_customers
15972,457,5,1810.27,at_risk
15973,367,3,680.62,potential_loyalists
15976,411,4,1315.6999999999998,loyal_customers
15978,433,2,2180.6400000000003,need_attention
15979,603,1,329.21999999999997,hibernating
15980,491,4,4194.82,at_risk
15981,402,13,5954.289999999999,loyal_customers
15982,606,1,324.51,hibernating
15983,366,6,2483.8,champions
15984,369,21,5921.65,champions
15985,437,5,1572.8600000000001,at_risk
15986,382,1,186.3,potential_loyalists
15987,369,2,230.85000000000002,potential_loyalists
15988,552,2,612.0600000000002,at_risk
15989,376,2,372.51,potential_loyalists
15990,495,5,1217.94,at_risk
15991,535,1,150.55,hibernating
15992,397,2,854.6099999999999,potential_loyalists
15994,412,2,775.1099999999999,need_attention
15995,415,1,696.1900000000002,about_to_sleep
15996,367,2,626.2199999999999,potential_loyalists
15998,394,11,5218.37,loyal_customers
15999,736,1,20.4,hibernating
16001,382,1,583.39,potential_loyalists
16002,626,1,169.20999999999998,hibernating
16003,382,5,2878.46,loyal_customers
16004,475,5,2146.39,at_risk
16005,376,6,1820.83,champions
16006,388,1,245.77,potential_loyalists
16007,384,3,1373.2000000000003,potential_loyalists
16008,383,12,4905.35,loyal_customers
16010,377,8,1316.56,champions
16011,367,14,2517.75,champions
16012,402,2,1574.5,need_attention
16013,372,39,20315.840000000004,champions
16014,409,2,467.89,need_attention
16016,367,4,1025.18,champions
16017,418,4,1341.9499999999998,loyal_customers
16018,397,2,289.23,potential_loyalists
16019,382,18,13679.61,loyal_customers
16021,396,2,532.25,potential_loyalists
16024,412,2,232.96,need_attention
16027,458,9,1113.74,cant_loose
16028,596,1,82.2,hibernating
16029,373,47,41184.3,champions
16032,457,6,1970.45,cant_loose
16033,370,8,2019.73,champions
16034,395,3,491.02,potential_loyalists
16035,561,1,217.73000000000002,hibernating
16036,425,2,1797.92,need_attention
16037,545,2,654.3199999999999,at_risk
16039,424,2,456.4,need_attention
16040,431,4,1103.35,loyal_customers
16042,380,3,1067.8499999999997,potential_loyalists
16043,380,4,1082.6000000000001,champions
16044,436,1,340.84,about_to_sleep
16045,417,4,2094.23,loyal_customers
16046,563,1,235.78000000000003,hibernating
16047,683,1,107.14,hibernating
16048,374,4,818.79,champions
16049,376,3,787.89,potential_loyalists
16050,384,2,162.8,potential_loyalists
16051,682,1,188.44,hibernating
16053,414,4,2122.8900000000003,loyal_customers
16054,419,3,1327.98,need_attention
16057,520,3,1591.73,at_risk
16058,407,1,62.7,about_to_sleep
16059,368,7,1757.91,champions
16060,401,3,541.95,potential_loyalists
16061,432,1,89.65,about_to_sleep
16062,380,4,1709.83,champions
16064,726,1,111.0,hibernating
16065,366,8,2010.5300000000002,champions
16067,563,3,3395.2900000000004,at_risk
16068,594,1,122.93,hibernating
16069,418,1,457.7,about_to_sleep
16071,528,3,750.5600000000002,at_risk
16072,429,3,3744.57,need_attention
16074,391,1,265.24999999999994,potential_loyalists
16075,503,2,736.9300000000001,at_risk
16077,626,1,2300.4,hibernating
16078,670,1,283.79,hibernating
16080,386,2,385.4000000000001,potential_loyalists
16081,367,4,1653.28,champions
16082,671,1,106.75,hibernating
16083,383,2,1033.8,potential_loyalists
16085,381,7,1362.02,loyal_customers
16086,368,6,1743.6000000000001,champions
16087,390,5,1739.9199999999998,loyal_customers
16088,576,2,1437.43,at_risk
16089,387,2,271.44,potential_loyalists
16090,625,1,205.91000000000003,hibernating
16092,505,3,770.0799999999999,at_risk
16094,376,7,2617.33,champions
16095,457,1,447.05000000000007,hibernating
16096,417,3,1264.35,need_attention
16098,374,8,2442.47,champions
16099,418,4,841.3000000000001,loyal_customers
16100,463,1,582.64,hibernating
16101,435,3,1938.46,need_attention
16103,390,16,4762.07,loyal_customers
16104,419,8,2476.25,loyal_customers
16105,439,4,2049.23,at_risk
16108,435,3,1393.42,need_attention
16109,699,1,327.6,hibernating
16110,523,1,481.78999999999996,hibernating
16111,429,1,562.48,about_to_sleep
16115,398,4,907.1700000000001,loyal_customers
16117,403,2,422.19,need_attention
16118,653,1,4376.249999999999,hibernating
16119,395,6,1297.45,loyal_customers
16120,423,2,1747.77,need_attention
16121,391,3,609.98,potential_loyalists
16122,367,3,316.92,potential_loyalists
16124,419,3,1523.4900000000002,need_attention
16125,368,14,4298.3,champions
16126,380,11,8359.029999999999,champions
16127,727,1,145.05999999999997,hibernating
16128,381,6,1920.8300000000002,loyal_customers
16129,408,3,1396.05,need_attention
16130,423,4,987.48,loyal_customers
16131,376,6,6450.88,champions
16132,545,2,664.1999999999999,at_risk
16133,377,23,8403.220000000001,champions
16134,424,3,1527.2500000000002,need_attention
16135,584,1,301.90000000000003,hibernating
16136,664,1,237.42,hibernating
16137,681,1,422.70000000000005,hibernating
16138,379,3,910.35,potential_loyalists
16139,723,2,475.73999999999995,at_risk
16140,372,2,832.4200000000001,potential_loyalists
16141,418,1,335.54,about_to_sleep
16143,370,7,2485.8899999999994,champions
16145,389,8,3005.95,loyal_customers
16146,449,1,212.25000000000003,hibernating
16147,401,4,2023.91,loyal_customers
16148,437,1,310.3,hibernating
16149,430,1,141.7,about_to_sleep
16150,373,6,2342.57,champions
16153,421,6,3309.26,loyal_customers
16155,382,5,796.9,loyal_customers
16156,383,11,3096.1399999999994,loyal_customers
16158,523,9,628.32,cant_loose
16159,471,3,884.59,at_risk
16161,369,25,7256.24,champions
16163,366,5,1992.9799999999998,champions
16165,506,1,79.9,hibernating
16166,429,2,435.8300000000001,need_attention
16167,415,5,1386.1199999999997,loyal_customers
16168,370,40,6848.87,champions
16170,396,14,4983.950000000001,loyal_customers
16172,474,3,744.3399999999999,at_risk
16174,492,4,1237.1999999999998,at_risk
16175,472,3,798.8499999999999,at_risk
16176,422,4,2052.69,loyal_customers
16177,437,7,1915.3600000000001,cant_loose
16178,402,1,414.70000000000005,about_to_sleep
16180,479,5,5995.69,at_risk
16182,439,5,3354.0,at_risk
16183,395,3,739.1,potential_loyalists
16185,565,1,115.30999999999999,hibernating
16186,373,15,5019.17,champions
16188,409,1,105.80000000000001,about_to_sleep
16190,395,7,2508.47,loyal_customers
16191,376,11,10507.500000000002,champions
16192,736,1,351.3,hibernating
16193,411,1,315.98,about_to_sleep
16194,376,1,308.59999999999997,potential_loyalists
16195,724,1,323.25,hibernating
16196,489,1,93.3,hibernating
16197,470,9,2016.71,cant_loose
16198,438,1,629.3600000000001,hibernating
16199,393,7,942.75,loyal_customers
16200,383,10,4562.830000000001,loyal_customers
16201,416,1,248.65000000000003,about_to_sleep
16202,418,8,2136.72,loyal_customers
16203,373,3,521.64,potential_loyalists
16204,381,2,538.5300000000001,potential_loyalists
16205,397,3,1069.23,potential_loyalists
16206,388,9,2065.26,loyal_customers
16208,395,8,2776.1899999999996,loyal_customers
16209,383,4,1884.16,loyal_customers
16210,369,19,17403.210000000003,champions
16211,422,2,543.5699999999999,need_attention
16212,619,2,603.37,at_risk
16214,436,1,975.5000000000001,about_to_sleep
16218,374,7,1355.29,champions
16219,501,1,40.8,hibernating
16221,368,7,1370.65,champions
16222,722,1,498.5000000000001,hibernating
16223,375,2,1102.3500000000001,potential_loyalists
16224,388,1,321.24,potential_loyalists
16225,403,10,1771.0900000000001,loyal_customers
16226,379,2,417.04999999999995,potential_loyalists
16227,495,2,713.0000000000002,at_risk
16228,386,3,890.8099999999998,potential_loyalists
16229,382,4,1857.26,loyal_customers
16231,380,4,1078.22,champions
16232,421,3,1722.0899999999997,need_attention
16233,367,7,1429.03,champions
16234,477,3,333.18,at_risk
16235,376,4,1186.3999999999999,champions
16237,438,1,136.65,hibernating
16238,423,1,63.66,about_to_sleep
16239,383,4,1078.0,loyal_customers
16241,370,4,1721.44,champions
16242,382,7,3871.19,loyal_customers
16244,373,1,1056.6299999999999,potential_loyalists
16246,460,2,827.25,at_risk
16250,374,2,401.94,potential_loyalists
16251,513,1,128.31,hibernating
16252,383,1,295.09000000000003,potential_loyalists
16253,421,5,3626.2900000000004,loyal_customers
16254,379,3,985.1399999999999,potential_loyalists
16255,366,8,2286.89,champions
16256,494,2,876.9399999999999,at_risk
16258,388,10,6739.01,loyal_customers
16259,411,3,361.9399999999999,need_attention
16261,387,2,312.62,potential_loyalists
16262,379,1,755.1500000000002,potential_loyalists
16263,424,1,351.01,about_to_sleep
16264,439,2,837.5300000000001,at_risk
16265,387,3,1488.17,potential_loyalists
16266,424,7,896.0600000000001,loyal_customers
16267,592,1,186.65999999999997,hibernating
16269,438,1,717.57,hibernating
16271,458,5,2033.7800000000004,at_risk
16273,649,2,336.03999999999996,at_risk
16274,374,1,357.94999999999993,potential_loyalists
16275,475,2,1591.24,at_risk
16276,480,2,1818.79,at_risk
16277,734,1,188.68999999999997,hibernating
16278,481,2,551.46,at_risk
16279,386,6,4195.5,loyal_customers
16280,726,1,238.05,hibernating
16281,424,2,1361.96,need_attention
16282,488,2,1139.2800000000002,at_risk
16283,419,3,2833.01,need_attention
16284,394,1,205.79999999999998,potential_loyalists
16285,647,1,176.89999999999998,hibernating
16286,478,2,328.95,at_risk
16287,377,4,864.4800000000001,champions
16288,471,1,129.85000000000002,hibernating
16289,463,1,136.31,hibernating
16290,465,4,2069.3,at_risk
16291,683,1,117.72,hibernating
16292,381,4,951.51,loyal_customers
16293,368,6,2408.9599999999996,champions
16294,477,1,126.05000000000001,hibernating
16296,627,4,1313.67,at_risk
16298,398,4,487.5,loyal_customers
16299,478,1,193.64999999999998,hibernating
16300,431,3,1392.43,need_attention
16301,737,1,107.33,hibernating
16303,393,4,2567.6399999999994,loyal_customers
16304,695,1,381.66,hibernating
16306,368,2,560.55,potential_loyalists
16307,430,3,1194.92,need_attention
16308,407,3,2560.0,need_attention
16310,415,2,460.08,need_attention
16312,433,1,171.14999999999998,about_to_sleep
16314,390,3,1491.4000000000003,potential_loyalists
16315,537,1,176.34,hibernating
16316,381,5,2806.0,loyal_customers
16317,551,2,850.86,at_risk
16320,454,4,4590.53,at_risk
16321,627,2,230.90000000000003,at_risk
16323,578,1,146.16,hibernating
16325,425,9,3003.26,loyal_customers
16326,384,10,1716.0300000000002,loyal_customers
16327,370,11,6887.120000000001,champions
16328,564,1,310.83,hibernating
16329,428,4,1703.0700000000002,loyal_customers
16330,425,4,382.42,loyal_customers
16331,433,6,2037.7000000000003,loyal_customers
16332,432,4,417.2100000000001,loyal_customers
16334,493,1,277.47999999999996,hibernating
16335,552,7,2774.0000000000005,cant_loose
16336,421,4,3517.6899999999996,loyal_customers
16340,440,2,976.99,at_risk
16341,438,3,1878.9199999999998,at_risk
16343,408,1,316.59000000000003,about_to_sleep
16344,510,3,741.3200000000002,at_risk
16345,484,1,623.3299999999999,hibernating
16346,386,1,224.51000000000008,potential_loyalists
16347,389,9,2621.7599999999998,loyal_customers
16348,431,1,328.77,about_to_sleep
16350,375,5,1137.42,champions
16351,412,12,3176.13,loyal_customers
16353,370,16,3323.75,champions
16354,380,3,733.71,champions
16355,376,1,416.35,potential_loyalists
16356,377,3,204.1,champions
16357,382,1,209.48999999999998,potential_loyalists
16358,395,1,892.1500000000002,potential_loyalists
16359,377,7,946.83,champions
16362,438,1,212.16999999999996,hibernating
16365,368,7,1766.78,champions
16366,583,3,1220.8299999999997,at_risk
16367,384,1,557.91,potential_loyalists
16368,436,1,142.78,about_to_sleep
16369,437,4,1111.1499999999999,at_risk
16371,449,1,157.20000000000002,hibernating
16372,410,3,960.68,loyal_customers
16373,383,2,309.49,potential_loyalists
16374,403,3,1298.42,loyal_customers
16375,471,2,104.0,at_risk
16377,618,1,632.28,hibernating
16381,396,2,258.7,potential_loyalists
16382,409,2,353.1,need_attention
16383,397,5,2306.48,loyal_customers
16384,430,2,774.4499999999999,need_attention
16385,367,3,474.71999999999997,champions
16386,388,1,785.39,potential_loyalists
16387,396,4,824.19,loyal_customers
16388,654,1,186.05,hibernating
16390,537,3,467.50000000000006,at_risk
16391,401,4,1103.61,loyal_customers
16392,414,2,541.86,need_attention
16393,370,11,2515.4500000000003,champions
16395,394,9,2050.9500000000003,loyal_customers
16396,477,1,137.8,hibernating
16397,629,1,127.88000000000001,hibernating
16399,390,1,233.25,potential_loyalists
16400,396,8,2855.5099999999998,loyal_customers
16401,380,11,2750.83,champions
16402,370,1,211.8,potential_loyalists
16406,451,2,389.61,at_risk
16407,390,4,694.7200000000001,loyal_customers
16408,592,1,231.92999999999998,hibernating
16409,381,7,3680.1600000000003,loyal_customers
16410,735,1,130.32,hibernating
16411,370,3,695.54,champions
16412,394,4,495.3999999999999,loyal_customers
16413,376,1,266.78,potential_loyalists
16414,432,3,433.46,loyal_customers
16415,584,2,509.09000000000003,at_risk
16416,391,6,1921.48,loyal_customers
16417,493,1,35.7,hibernating
16418,409,2,426.66999999999996,need_attention
16419,578,2,515.19,at_risk
16420,397,1,75.0,potential_loyalists
16421,377,3,526.27,champions
16422,370,59,28967.07,champions
16424,383,1,309.5,potential_loyalists
16428,414,3,660.28,loyal_customers
16430,382,6,817.0899999999999,loyal_customers
16433,409,1,200.26000000000002,about_to_sleep
16434,447,5,1219.4900000000002,at_risk
16435,513,3,1011.57,at_risk
16436,669,3,329.34,at_risk
16437,382,2,301.24999999999994,potential_loyalists
16439,723,1,310.7,hibernating
16440,494,1,216.3,hibernating
16441,418,3,653.2299999999999,loyal_customers
16442,605,2,282.6799999999999,at_risk
16443,521,1,162.24,hibernating
16444,391,13,3001.91,loyal_customers
16445,387,3,372.22,loyal_customers
16447,591,2,516.13,at_risk
16448,472,1,178.98000000000002,hibernating
16450,585,2,1193.81,at_risk
16451,562,2,746.1800000000001,at_risk
16452,631,2,332.17,at_risk
16453,531,2,251.70999999999998,at_risk
16454,607,2,24.05,at_risk
16455,372,6,2543.1899999999996,champions
16456,374,9,4704.54,champions
16458,376,12,2232.6000000000004,champions
16459,730,1,71.78999999999999,hibernating
16461,591,2,1463.8000000000002,at_risk
16465,421,2,746.24,need_attention
16466,384,8,2235.13,loyal_customers
16467,509,7,2869.16,cant_loose
16468,471,2,712.62,at_risk
16469,515,1,178.48,hibernating
16470,397,7,1696.2100000000003,loyal_customers
16471,394,3,966.03,loyal_customers
16472,435,2,789.5999999999998,need_attention
16473,375,1,154.72,potential_loyalists
16476,432,1,350.35,about_to_sleep
16477,372,5,1825.5600000000002,champions
16481,683,1,453.38,hibernating
16485,433,4,1931.03,loyal_customers
16486,538,1,134.36,hibernating
16487,578,2,209.4,at_risk
16489,381,2,303.70000000000005,potential_loyalists
16490,437,1,205.41000000000003,hibernating
16491,414,1,801.6600000000001,about_to_sleep
16492,541,1,385.56,hibernating
16493,445,3,780.4600000000002,at_risk
16496,432,3,731.2499999999999,loyal_customers
16497,414,17,3729.59,loyal_customers
16499,375,6,2212.89,champions
16500,375,3,443.05,champions
